_id,ID,Binomal_Jetz,English,Museum_collection,Museum_accession,Sex,Museum_genus,Museum_species,Museum_subspecies,Specimen_label_photos,MMB_scan_url,MMB_scan_download,Markup_1,Markup_2,Markup_3,Markup_4
998,Pipreola_whitelyi_1,Pipreola_whitelyi,Red-banded Fruiteater,Tring,88.1.20.786,M,Pipreola,whitelyi,,Y,https://www.markmybird.org/gallery/pipreola_whitelyi/3516,http://lfs.nhm.ac.uk/mark-my-bird/Pipreola_whitelyi/Pipreola_whitelyi_1.obj,40_chris13,36_zoe,44_Chris,43_elliot
999,Ampelioides_tschudii_1,Ampelioides_tschudii,Scaled Fruiteater,Tring,88.1.13.1610,M,Ampelioides,tschudii,,Y,https://www.markmybird.org/gallery/ampelioides_tschudii/1191,http://lfs.nhm.ac.uk/mark-my-bird/Ampelioides_tschudii/Ampelioides_tschudii_1.obj,44_Chris,36_zoe,52_grrlscientist,43_elliot
1000,Iodopleura_fusca_1,Iodopleura_fusca,Dusky Purpletuft,Tring,44.11.15.28,F,Iodopleura,fusca,,Y,https://www.markmybird.org/gallery/iodopleura_fusca/238,http://lfs.nhm.ac.uk/mark-my-bird/Iodopleura_fusca/Iodopleura_fusca_1.obj,56_hughbrazier,239_thuza,363_Peregrin3,43_elliot
1001,Calyptura_cristata_1,Calyptura_cristata,Kinglet Calyptura,Tring,95.4.1.730,M,Calyptura,cristata,,Y,https://www.markmybird.org/gallery/calyptura_cristata/1238,http://lfs.nhm.ac.uk/mark-my-bird/Calyptura_cristata/Calyptura_cristata_1.obj,415_linaewen,114_tdjames,36_zoe,44_Chris
1002,Snowornis_subalaris_1,Snowornis_subalaris,Grey-tailed Piha,Tring,1940.12.5.278,M,Lipaugus,subalaris,,Y,https://www.markmybird.org/gallery/snowornis_subalaris/1417,http://lfs.nhm.ac.uk/mark-my-bird/Lipaugus_subalaris/Lipaugus_subalaris_1.obj,396_Arasevera,52_grrlscientist,36_zoe,44_Chris
1003,Lipaugus_fuscocinereus_1,Lipaugus_fuscocinereus,Dusky Piha,Tring,1925.12.24.560,F,Lipaugus,fuscocinereus,,Y,https://www.markmybird.org/gallery/lipaugus_fuscocinereus/1772,http://lfs.nhm.ac.uk/mark-my-bird/Lipaugus_fuscocinereus/Lipaugus_fuscocinereus_1.obj,465_JSquirrell,52_grrlscientist,480_KateB,44_Chris
1004,Porphyrolaema_porphyrolaema_1,Porphyrolaema_porphyrolaema,Purple-throated Cotinga,Tring,88.1.20.829,M,Porphyrolaema,porphyrolaema,,Y,https://www.markmybird.org/gallery/porphyrolaema_porphyrolaema/1655,http://lfs.nhm.ac.uk/mark-my-bird/Porphyrolaema_porphyrolaema/Porphyrolaema_porphyrolaema_1.obj,35_Lara,52_grrlscientist,485_oharar,44_Chris
1005,Cotinga_amabilis_1,Cotinga_amabilis,Lovely Cotinga,Tring,88.1.20.806,M,Cotinga,amabilis,,Y,https://www.markmybird.org/gallery/cotinga_amabilis/1922,http://lfs.nhm.ac.uk/mark-my-bird/Cotinga_amabilis/Cotinga_amabilis_1.obj,40_chris13,449_gianluca,43_elliot,44_Chris
1006,Xipholena_punicea_1,Xipholena_punicea,Pompadour Cotinga,Tring,81.5.1.4882,M,Xipholena,punicea,,Y,https://www.markmybird.org/gallery/xipholena_punicea/1539,http://lfs.nhm.ac.uk/mark-my-bird/Xipholena_punicea/Xipholena_punicea_1.obj,36_zoe,50_kathrynross27,52_grrlscientist,44_Chris
1007,Carpodectes_nitidus_1,Carpodectes_nitidus,Snowy Cotinga,Tring,99.5.1.558,M,Carpodectes,nitidus,,Y,https://www.markmybird.org/gallery/carpodectes_nitidus/1244,http://lfs.nhm.ac.uk/mark-my-bird/Carpodectes_nitidus/Carpodectes_nitidus_1.obj,44_Chris,43_elliot,36_zoe,532_SOW
1008,Gymnoderus_foetidus_1,Gymnoderus_foetidus,Bare-necked Fruitcrow,Tring,1996.41.1353,M,Gymnoderus,foetidus,,Y,https://www.markmybird.org/gallery/gymnoderus_foetidus/1843,http://lfs.nhm.ac.uk/mark-my-bird/Gymnoderus_foetidus/Gymnoderus_foetidus_1.obj,52_grrlscientist,465_JSquirrell,44_Chris,35_Lara
1009,Haematoderus_militaris_1,Haematoderus_militaris,Crimson Fruitcrow,Tring,88.1.13.476,M,Haematoderus,militaris,,Y,https://www.markmybird.org/gallery/haematoderus_militaris/1837,http://lfs.nhm.ac.uk/mark-my-bird/Haematoderus_militaris/Haematoderus_militaris_1.obj,465_JSquirrell,444_Skite4,485_oharar,44_Chris
1010,Querula_purpurata_1,Querula_purpurata,Purple-throated Fruitcrow,Tring,1949.58.440,M,Querula,purpurata,,,https://www.markmybird.org/gallery/querula_purpurata/7,http://lfs.nhm.ac.uk/mark-my-bird/Querula_purpurata/Querula_purpurata_1.obj,480_KateB,72_Steph,183_ThomasG,44_Chris
1011,Pyroderus_scutatus_1,Pyroderus_scutatus,Red-ruffed Fruitcrow,Tring,99.5.1.583,U,Pyroderus,scutatus,,Y,https://www.markmybird.org/gallery/pyroderus_scutatus/3424,http://lfs.nhm.ac.uk/mark-my-bird/Pyroderus_scutatus/Pyroderus_scutatus_1.obj,44_Chris,35_Lara,36_zoe,
1012,Cephalopterus_penduliger_1,Cephalopterus_penduliger,Long-wattled Umbrellabird,Tring,88.1.20.878,M,Cephalopterus,penduliger,,Y,https://www.markmybird.org/gallery/cephalopterus_penduliger/102,http://lfs.nhm.ac.uk/mark-my-bird/Cephalopterus_penduliger/Cephalopterus_penduliger_1.obj,485_oharar,20_angela,43_elliot,44_Chris
1013,Perissocephalus_tricolor_1,Perissocephalus_tricolor,Capuchinbird,Tring,NA,M,Perissocephalus,tricolor,,Y,https://www.markmybird.org/gallery/perissocephalus_tricolor/1249,http://lfs.nhm.ac.uk/mark-my-bird/Perissocephalus_tricolor/Perissocephalus_tricolor_1.obj,44_Chris,445_drugantibus,36_zoe,681_Lana
1014,Procnias_tricarunculatus_1,Procnias_tricarunculatus,Three-wattled Bellbird,Tring,99.5.1.602,M,Procnias,tricarunculata,,Y,https://www.markmybird.org/gallery/procnias_tricarunculatus/1651,http://lfs.nhm.ac.uk/mark-my-bird/Procnias_tricarunculata/Procnias_tricarunculata_1.obj,44_Chris,52_grrlscientist,40_chris13,5_Jen
1015,Rupicola_rupicola_1,Rupicola_rupicola,Guianan Cock-of-the-rock,Tring,1922.3.5.3294,U,Rupicola,rupicola,,Y,https://www.markmybird.org/gallery/rupicola_rupicola/3519,http://lfs.nhm.ac.uk/mark-my-bird/Rupicola_rupicola/Rupicola_rupicola_1.obj,40_chris13,36_zoe,5_Jen,
1016,Oxyruncus_cristatus_1,Oxyruncus_cristatus,Sharpbill,Tring,1905.10.12.528,M,Oxyruncus,cristatus,cristatus,Y,https://www.markmybird.org/gallery/oxyruncus_cristatus/1121,http://lfs.nhm.ac.uk/mark-my-bird/Oxyruncus_cristatus/Oxyruncus_cristatus_1.obj,147_EllenB75,369_Gepwin,44_Chris,532_SOW
1017,Pipra_chloromeros_1,Pipra_chloromeros,Round-tailed Manakin,Tring,85.1.20.97,M,Pipra,chloromeros,,Y,https://www.markmybird.org/gallery/pipra_chloromeros/363,http://lfs.nhm.ac.uk/mark-my-bird/Pipra_chloromeros/Pipra_chloromeros_1.obj,175_JohnF,43_elliot,44_Chris,36_zoe
1018,Lepidothrix_coronata_1,Lepidothrix_coronata,Blue-crowned Manakin,Tring,1929.6.28.74,M,Pipra,coronata,carbonata,Y,https://www.markmybird.org/gallery/lepidothrix_coronata/1786,http://lfs.nhm.ac.uk/mark-my-bird/Pipra_coronata/Pipra_coronata_1.obj,465_JSquirrell,36_zoe,44_Chris,35_Lara
1019,Antilophia_galeata_1,Antilophia_galeata,Helmeted Manakin,Tring,89.1.10.394,M,Antilophia,galeata,,Y,https://www.markmybird.org/gallery/antilophia_galeata/1199,http://lfs.nhm.ac.uk/mark-my-bird/Antilophia_galeata/Antilophia_galeata_1.obj,44_Chris,43_elliot,36_zoe,563_Mirella Skiba
1020,Chiroxiphia_linearis_1,Chiroxiphia_linearis,Long-tailed Manakin,Tring,57.11.28.142,M,Chiroxiphia,linearis,linearis,Y,https://www.markmybird.org/gallery/chiroxiphia_linearis/1949,http://lfs.nhm.ac.uk/mark-my-bird/Chiroxiphia_linearis/Chiroxiphia_linearis_1.obj,485_oharar,404_Nathaniel,36_zoe,44_Chris
1021,Masius_chrysopterus_1,Masius_chrysopterus,Golden-winged Manakin,Tring,54.1.25.13,M,Masius,chrysopterus,chrysopterus,Y,https://www.markmybird.org/gallery/masius_chrysopterus/1758,http://lfs.nhm.ac.uk/mark-my-bird/Masius_chrysopterus/Masius_chrysopterus_1.obj,251_druryj,52_grrlscientist,451_Carys,44_Chris
1022,Ilicura_militaris_1,Ilicura_militaris,Pin-tailed Manakin,Tring,88.1.20.256,M,Ilicura,militaris,,Y,https://www.markmybird.org/gallery/ilicura_militaris/1807,http://lfs.nhm.ac.uk/mark-my-bird/Ilicura_militaris/Ilicura_militaris_1.obj,40_chris13,480_KateB,44_Chris,592_angelaMc
1023,Corapipo_gutturalis_1,Corapipo_gutturalis,White-throated Manakin,Tring,37.5.13.128,M,Corapipo,gutturalis,,Y,https://www.markmybird.org/gallery/corapipo_gutturalis/1928,http://lfs.nhm.ac.uk/mark-my-bird/Corapipo_gutturalis/Corapipo_gutturalis_1.obj,52_grrlscientist,449_gianluca,44_Chris,35_Lara
1024,Manacus_vitellinus_1,Manacus_vitellinus,Golden-collared Manakin,Tring,1925.12.22.102,M,Manacus,manacus,vitellinus,,https://www.markmybird.org/gallery/manacus_vitellinus/266,http://lfs.nhm.ac.uk/mark-my-bird/Manacus_manacus/Manacus_manacus_1.obj,175_JohnF,44_Chris,183_ThomasG,43_elliot
1025,Machaeropterus_pyrocephalus_1,Machaeropterus_pyrocephalus,Fiery-capped Manakin,Tring,54.12.20.39,M,Machaeropterus,pyrocephalus,,Y,https://www.markmybird.org/gallery/machaeropterus_pyrocephalus/1764,http://lfs.nhm.ac.uk/mark-my-bird/Machaeropterus_pyrocephalus/Machaeropterus_pyrocephalus_1.obj,465_JSquirrell,52_grrlscientist,43_elliot,36_zoe
1026,Xenopipo_atronitens_1,Xenopipo_atronitens,Black Manakin,Tring,88.1.13.1224,M,Xenopipo,atronitens,,Y,https://www.markmybird.org/gallery/xenopipo_atronitens/1533,http://lfs.nhm.ac.uk/mark-my-bird/Xenopipo_atronitens/Xenopipo_atronitens_1.obj,398_crossbill,36_zoe,52_grrlscientist,44_Chris
1027,Heterocercus_flavivertex_1,Heterocercus_flavivertex,Yellow-crested Manakin,Tring,88.1.20.341,M,Heterocercus,flavivertex,,Y,https://www.markmybird.org/gallery/heterocercus_flavivertex/1828,http://lfs.nhm.ac.uk/mark-my-bird/Heterocercus_flavivertex/Heterocercus_flavivertex_1.obj,465_JSquirrell,52_grrlscientist,541_W.W,
1028,Neopelma_chrysocephalum_1,Neopelma_chrysocephalum,Saffron-crested Tyrant-manakin,Tring,88.1.13.1384,M,Neopelma,chrysocephalum,,Y,https://www.markmybird.org/gallery/neopelma_chrysocephalum/1718,http://lfs.nhm.ac.uk/mark-my-bird/Neopelma_chrysocephalum/Neopelma_chrysocephalum_1.obj,465_JSquirrell,52_grrlscientist,485_oharar,44_Chris
1029,Tyranneutes_stolzmanni_1,Tyranneutes_stolzmanni,Dwarf Tyrant-manakin,Tring,70.6.14.14,M,Tyranneutes,stolzmanni,,Y,https://www.markmybird.org/gallery/tyranneutes_stolzmanni/3440,http://lfs.nhm.ac.uk/mark-my-bird/Tyranneutes_stolzmanni/Tyranneutes_stolzmanni_1.obj,485_oharar,44_Chris,43_elliot,
1030,Piprites_pileata_1,Piprites_pileata,Black-capped Piprites,Tring,88.1.20.1,U,Piprites,pileatus,,Y,https://www.markmybird.org/gallery/piprites_pileata/1668,http://lfs.nhm.ac.uk/mark-my-bird/Piprites_pileatus/Piprites_pileatus_1.obj,183_ThomasG,36_zoe,485_oharar,44_Chris
1031,Cymbilaimus_lineatus_1,Cymbilaimus_lineatus,Fasciated Antshrike,Tring,58.1.11.27,M,Cymbilaimus,lineatus,lineatus,Y,https://www.markmybird.org/gallery/cymbilaimus_lineatus/153,http://lfs.nhm.ac.uk/mark-my-bird/Cymbilaimus_lineatus/Cymbilaimus_lineatus_1.obj,70_katie,480_KateB,44_Chris,35_Lara
1032,Mino_dumontii_1,Mino_dumontii,Yellow-faced Myna,Tring,1916.5.30.983,M,Mino,dumontii,,Y,https://www.markmybird.org/gallery/mino_dumontii/2645,http://lfs.nhm.ac.uk/mark-my-bird/Mino_dumontii/Mino_dumontii_1.obj,541_W.W,485_oharar,35_Lara,44_Chris
1033,Hypoedaleus_guttatus_1,Hypoedaleus_guttatus,Spot-backed Antshrike,Tring,95.4.1.693,M,Hypodaleus,guttatus,guttatus,Y,https://www.markmybird.org/gallery/hypoedaleus_guttatus/906,http://lfs.nhm.ac.uk/mark-my-bird/Hypodaleus_guttatus/Hypodaleus_guttatus_1.obj,302_kat211123,363_Peregrin3,364_cjam,43_elliot
1034,Batara_cinerea_1,Batara_cinerea,Giant Antshrike,Tring,89.7.10.19,M,Batara,cinerea,cinerea,Y,https://www.markmybird.org/gallery/batara_cinerea/587,http://lfs.nhm.ac.uk/mark-my-bird/Batara_cinerea/Batara_cinerea_1.obj,175_JohnF,43_elliot,363_Peregrin3,36_zoe
1035,Mackenziaena_severa_1,Mackenziaena_severa,Tufted Antshrike,Tring,No34.6,M,Mackensiaena,severa,,Y,https://www.markmybird.org/gallery/mackenziaena_severa/972,http://lfs.nhm.ac.uk/mark-my-bird/Mackensiaena_severa/Mackensiaena_severa_1.obj,43_elliot,369_Gepwin,44_Chris,35_Lara
1036,Frederickena_viridis_1,Frederickena_viridis,Black-throated Antshrike,Tring,1922.3.5.1886,M,Frederickena,viridis,,Y,https://www.markmybird.org/gallery/frederickena_viridis/819,http://lfs.nhm.ac.uk/mark-my-bird/Frederickena_viridis/Frederickena_viridis_1.obj,278_I,40_chris13,5_Jen,44_Chris
1037,Taraba_major_3,Taraba_major,Great Antshrike,Tring,1910.7.9.152,M,Taraba,major,major,Y,https://www.markmybird.org/gallery/taraba_major/475,http://lfs.nhm.ac.uk/mark-my-bird/Taraba_major/Taraba_major_1.obj,56_hughbrazier,43_elliot,363_Peregrin3,44_Chris
1038,Sakesphorus_canadensis_1,Sakesphorus_canadensis,Black-crested Antshrike,Tring,1910.4.11.12,M,Sakesphorus,canadensis,canadensis,Y,https://www.markmybird.org/gallery/sakesphorus_canadensis/1387,http://lfs.nhm.ac.uk/mark-my-bird/Sakesphorus_canadensis/Sakesphorus_canadensis_1.obj,50_kathrynross27,52_grrlscientist,220_birdloverus,44_Chris
1039,Biatas_nigropectus_1,Biatas_nigropectus,White-bearded Antshrike,Tring,95.4.1.662,M,Biatas,nigropectus,,Y,https://www.markmybird.org/gallery/biatas_nigropectus/76,http://lfs.nhm.ac.uk/mark-my-bird/Biatas_nigropectus/Biatas_nigropectus_1.obj,5_Jen,40_chris13,41_Emma,44_Chris
1040,Thamnophilus_doliatus_2,Thamnophilus_doliatus,Barred Antshrike,Tring,1908,M,Thamnophilus,doliatus,doliatus,Y,https://www.markmybird.org/gallery/thamnophilus_doliatus/484,http://lfs.nhm.ac.uk/mark-my-bird/Thamnophilus_doliatus/Thamnophilus_doliatus_1.obj,44_Chris,278_I,363_Peregrin3,43_elliot
1041,Pygiptila_stellaris_1,Pygiptila_stellaris,Spot-winged Antshrike,Tring,58.2.4.27,M,Pygiptila,stellaris,maculipennis,Y,https://www.markmybird.org/gallery/pygiptila_stellaris/1348,http://lfs.nhm.ac.uk/mark-my-bird/Pygiptila_stellaris/Pygiptila_stellaris_1.obj,44_Chris,485_oharar,52_grrlscientist,43_elliot
1042,Megastictus_margaritatus_1,Megastictus_margaritatus,Pearly Antshrike,Tring,55.12.17.92,M,Megastictus,margaritatus,,Y,https://www.markmybird.org/gallery/megastictus_margaritatus/1755,http://lfs.nhm.ac.uk/mark-my-bird/Megastictus_margaritatus/Megastictus_margaritatus_1.obj,183_ThomasG,52_grrlscientist,540_meyerscottbgmail.com,35_Lara
1043,Neoctantes_niger_1,Neoctantes_niger,Black Bushbird,Tring,89.7.10.244,M,Neoctantes,niger,,Y,https://www.markmybird.org/gallery/neoctantes_niger/1062,http://lfs.nhm.ac.uk/mark-my-bird/Neoctantes_niger/Neoctantes_niger_1.obj,356_Gecko097,369_Gepwin,44_Chris,43_elliot
1044,Clytoctantes_alixii_1,Clytoctantes_alixii,Recurve-billed Bushbird,Tring,89.7.10.246,U,Clytoctantes,alixi,,Y,https://www.markmybird.org/gallery/clytoctantes_alixii/123,http://lfs.nhm.ac.uk/mark-my-bird/Clytoctantes_alixi/Clytoctantes_alixi_1.obj,70_katie,175_JohnF,44_Chris,43_elliot
1045,Thamnistes_anabatinus_1,Thamnistes_anabatinus,Russet Antshrike,Tring,89.7.10.228,M,Thamnistes,anabatinus,saturatus,Y,https://www.markmybird.org/gallery/thamnistes_anabatinus/1472,http://lfs.nhm.ac.uk/mark-my-bird/Thamnistes_anabatinus/Thamnistes_anabatinus_1.obj,443_hannastostad,52_grrlscientist,36_zoe,44_Chris
1046,Dysithamnus_stictothorax_1,Dysithamnus_stictothorax,Spot-breasted Antvireo,Tring,95.4.1.650,M,Dysithamnus,stictothorax,,Y,https://www.markmybird.org/gallery/dysithamnus_stictothorax/778,http://lfs.nhm.ac.uk/mark-my-bird/Dysithamnus_stictothorax/Dysithamnus_stictothorax_1.obj,48_okeeffeml,43_elliot,363_Peregrin3,36_zoe
1047,Thamnomanes_saturninus_1,Thamnomanes_saturninus,Saturnine Antshrike,Tring,89.7.10.285,U,Dysitnamnus,saturninus,huallage,Y,https://www.markmybird.org/gallery/thamnomanes_saturninus/1473,http://lfs.nhm.ac.uk/mark-my-bird/Dysitnamnus_saturninus/Dysitnamnus_saturninus_1.obj,43_elliot,52_grrlscientist,36_zoe,44_Chris
1048,Myrmotherula_brachyura_1,Myrmotherula_brachyura,Pygmy Antwren,Tring,89.9.20.238,M,Myrmotherula,brachyura,brachyura,Y,https://www.markmybird.org/gallery/myrmotherula_brachyura/1052,http://lfs.nhm.ac.uk/mark-my-bird/Myrmotherula_brachyura/Myrmotherula_brachyura_1.obj,4_gavin,5_Jen,40_chris13,
1049,Epinecrophylla_fulviventris_1,Epinecrophylla_fulviventris,Checker-throated Antwren,Tring,89.9.20.262,M,Myrmotherula,fulviventris,fulviventris,Y,https://www.markmybird.org/gallery/epinecrophylla_fulviventris/1883,http://lfs.nhm.ac.uk/mark-my-bird/Myrmotherula_fulviventris/Myrmotherula_fulviventris_1.obj,52_grrlscientist,36_zoe,44_Chris,43_elliot
1050,Dichrozona_cincta_1,Dichrozona_cincta,Banded Antbird,Tring,1902.3.13.1248,F,Dichrozona,cincta,zononota,Y,https://www.markmybird.org/gallery/dichrozona_cincta/160,http://lfs.nhm.ac.uk/mark-my-bird/Dichrozona_cincta/Dichrozona_cincta_1.obj,70_katie,175_JohnF,43_elliot,44_Chris
1051,Myrmorchilus_strigilatus_1,Myrmorchilus_strigilatus,Stripe-backed Antbird,Tring,89.9.20.353,F,Myrmorchilus,strigilatus,strigilatus,Y,https://www.markmybird.org/gallery/myrmorchilus_strigilatus/1050,http://lfs.nhm.ac.uk/mark-my-bird/Myrmorchilus_strigilatus/Myrmorchilus_strigilatus_1.obj,4_gavin,369_Gepwin,44_Chris,532_SOW
1052,Herpsilochmus_rufimarginatus_1,Herpsilochmus_rufimarginatus,Rufous-winged Antwren,Tring,89.9.20.335,M,Herpsilochmus,rufimarginatus,rufimarginatus,Y,https://www.markmybird.org/gallery/herpsilochmus_rufimarginatus/1829,http://lfs.nhm.ac.uk/mark-my-bird/Herpsilochmus_rufimarginatus/Herpsilochmus_rufimarginatus_1.obj,465_JSquirrell,52_grrlscientist,578_claireh,43_elliot
1053,Microrhopias_quixensis_1,Microrhopias_quixensis,Dot-winged Antwren,Tring,89.7.10.498,M,Microrhopias,quixensis,quixensis,Y,https://www.markmybird.org/gallery/microrhopias_quixensis/1020,http://lfs.nhm.ac.uk/mark-my-bird/Microrhopias_quixensis/Microrhopias_quixensis_1.obj,356_Gecko097,4_gavin,44_Chris,36_zoe
1054,Formicivora_grisea_1,Formicivora_grisea,White-fringed Antwren,Tring,1906.12.21.267,M,Formicivora,grisea,grisea,Y,https://www.markmybird.org/gallery/formicivora_grisea/1861,http://lfs.nhm.ac.uk/mark-my-bird/Formicivora_grisea/Formicivora_grisea_1.obj,50_kathrynross27,52_grrlscientist,485_oharar,35_Lara
1055,Drymophila_ferruginea_1,Drymophila_ferruginea,Ferruginous Antbird,Tring,1910.4.11.26,M,Drymophila,ferruginea,,Y,https://www.markmybird.org/gallery/drymophila_ferruginea/770,http://lfs.nhm.ac.uk/mark-my-bird/Drymophila_ferruginea/Drymophila_ferruginea_1.obj,40_chris13,485_oharar,44_Chris,36_zoe
1056,Terenura_maculata_1,Terenura_maculata,Streak-capped Antwren,Tring,55.12.17.57,M,Terenura,maculata,,Y,https://www.markmybird.org/gallery/terenura_maculata/1462,http://lfs.nhm.ac.uk/mark-my-bird/Terenura_maculata/Terenura_maculata_1.obj,43_elliot,52_grrlscientist,36_zoe,44_Chris
1057,Cercomacra_cinerascens_1,Cercomacra_cinerascens,Grey Antbird,Tring,1889.9.20.407,M,Cercomacra,cinerascens,immaculata,Y,https://www.markmybird.org/gallery/cercomacra_cinerascens/646,http://lfs.nhm.ac.uk/mark-my-bird/Cercomacra_cinerascens/Cercomacra_cinerascens_1.obj,278_I,370_renatag,56_hughbrazier,36_zoe
1058,Pyriglena_atra_1,Pyriglena_atra,Fringe-backed Fire-eye,Manchester,6148,M,Pyriglena,atra,,,https://www.markmybird.org/gallery/pyriglena_atra/416,http://lfs.nhm.ac.uk/mark-my-bird/Pyriglena_atra/Pyriglena_atra_1.obj,485_oharar,592_angelaMc,363_Peregrin3,36_zoe
1059,Rhopornis_ardesiacus_1,Rhopornis_ardesiacus,Slender Antbird,Tring,1984.1.3,M,Rhopornis,ardesiacaus,,Y,https://www.markmybird.org/gallery/rhopornis_ardesiacus/1375,http://lfs.nhm.ac.uk/mark-my-bird/Rhopornis_ardesiacaus/Rhopornis_ardesiacaus_1.obj,20_angela,485_oharar,36_zoe,44_Chris
1060,Myrmoborus_leucophrys_1,Myrmoborus_leucophrys,White-browed Antbird,Tring,57.11.28.238,M,Myrmoborus,leucophrys,leucophrys,Y,https://www.markmybird.org/gallery/myrmoborus_leucophrys/1049,http://lfs.nhm.ac.uk/mark-my-bird/Myrmoborus_leucophrys/Myrmoborus_leucophrys_1.obj,4_gavin,369_Gepwin,43_elliot,44_Chris
1061,Hypocnemis_cantator_1,Hypocnemis_cantator,Guianan Warbling-antbird,Tring,89.7.10.669,M,Hypocnemis,cantator,notaea,Y,https://www.markmybird.org/gallery/hypocnemis_cantator/905,http://lfs.nhm.ac.uk/mark-my-bird/Hypocnemis_cantator/Hypocnemis_cantator_1.obj,302_kat211123,369_Gepwin,364_cjam,36_zoe
1062,Hypocnemoides_maculicauda_1,Hypocnemoides_maculicauda,Band-tailed Antbird,Tring,89.7.10.705,M,Hypocnemoides,maculicauda,maculicauda,Y,https://www.markmybird.org/gallery/hypocnemoides_maculicauda/1812,http://lfs.nhm.ac.uk/mark-my-bird/Hypocnemoides_maculicauda/Hypocnemoides_maculicauda_1.obj,485_oharar,52_grrlscientist,541_W.W,36_zoe
1063,Gymnocichla_nudiceps_1,Gymnocichla_nudiceps,Bare-crowned Antbird,Tring,89.7.10.600,M,Gymnocichla,nudiceps,nudiceps,Y,https://www.markmybird.org/gallery/gymnocichla_nudiceps/3385,http://lfs.nhm.ac.uk/mark-my-bird/Gymnocichla_nudiceps/Gymnocichla_nudiceps_1.obj,40_chris13,35_Lara,43_elliot,44_Chris
1064,Sclateria_naevia_1,Sclateria_naevia,Silvered Antbird,Tring,89.7.10.610,M,Sclateria,naevia,naevia,Y,https://www.markmybird.org/gallery/sclateria_naevia/3428,http://lfs.nhm.ac.uk/mark-my-bird/Sclateria_naevia/Sclateria_naevia_1.obj,43_elliot,44_Chris,36_zoe,
1065,Percnostola_rufifrons_1,Percnostola_rufifrons,Black-headed Antbird,Tring,1922.3.5.2198,M,Percnostola,rufifrons,rufifrons,Y,https://www.markmybird.org/gallery/percnostola_rufifrons/1688,http://lfs.nhm.ac.uk/mark-my-bird/Percnostola_rufifrons/Percnostola_rufifrons_1.obj,35_Lara,36_zoe,52_grrlscientist,44_Chris
1066,Asthenes_steinbachi_1,Asthenes_steinbachi,Steinbach's Canastero,Tring,89.5.14.256,U,Asthenes,steinbachi,,Y,https://www.markmybird.org/gallery/asthenes_steinbachi/37,http://lfs.nhm.ac.uk/mark-my-bird/Asthenes_steinbachi/Asthenes_steinbachi_1.obj,40_chris13,5_Jen,44_Chris,43_elliot
1067,Schistocichla_leucostigma_1,Schistocichla_leucostigma,Spot-winged Antbird,Tring,89.7.10.617,M,Percnostola,leucostigma,leucostigma,Y,https://www.markmybird.org/gallery/schistocichla_leucostigma/1607,http://lfs.nhm.ac.uk/mark-my-bird/Percnostola_leucostigma/Percnostola_leucostigma_1.obj,44_Chris,36_zoe,52_grrlscientist,35_Lara
1068,Myrmeciza_ruficauda_3,Myrmeciza_ruficauda,Scalloped Antbird,Tring,89.9.20.487,M,Myrmeciza,ruficauda,ruficauda,Y,https://www.markmybird.org/gallery/myrmeciza_ruficauda/294,http://lfs.nhm.ac.uk/mark-my-bird/Myrmeciza_ruficauda/Myrmeciza_ruficauda_1.obj,175_JohnF,259_NicosNest,363_Peregrin3,43_elliot
1069,Pithys_albifrons_1,Pithys_albifrons,White-plumed Antbird,Tring,89.9.20.554,M,Pithys,albifrons,albifrons,Y,https://www.markmybird.org/gallery/pithys_albifrons/1666,http://lfs.nhm.ac.uk/mark-my-bird/Pithys_albifrons/Pithys_albifrons_1.obj,183_ThomasG,52_grrlscientist,44_Chris,36_zoe
1070,Gymnopithys_rufigula_1,Gymnopithys_rufigula,Rufous-throated Antbird,Tring,89.7.10.751,M,Gymnopithys,rufigula,rufigula,Y,https://www.markmybird.org/gallery/gymnopithys_rufigula/1841,http://lfs.nhm.ac.uk/mark-my-bird/Gymnopithys_rufigula/Gymnopithys_rufigula_1.obj,52_grrlscientist,465_JSquirrell,44_Chris,43_elliot
1071,Myrmornis_torquata_1,Myrmornis_torquata,Wing-banded Antbird,Tring,1933.10.21.26,M,Myrmornis,torquata,torquata,Y,https://www.markmybird.org/gallery/myrmornis_torquata/3405,http://lfs.nhm.ac.uk/mark-my-bird/Myrmornis_torquata/Myrmornis_torquata_1.obj,485_oharar,41_Emma,36_zoe,44_Chris
1072,Rhegmatorhina_gymnops_1,Rhegmatorhina_gymnops,Bare-eyed Antbird,Tring,1909.4.3.8,M,Rhegmatorhina,gymnops,,Y,https://www.markmybird.org/gallery/rhegmatorhina_gymnops/1623,http://lfs.nhm.ac.uk/mark-my-bird/Rhegmatorhina_gymnops/Rhegmatorhina_gymnops_1.obj,465_JSquirrell,36_zoe,52_grrlscientist,44_Chris
1073,Hylophylax_naevioides_1,Hylophylax_naevioides,Spotted Antbird,Tring,1936.1.21.16,M,Hylphylax,naevioides,naevioides,Y,https://www.markmybird.org/gallery/hylophylax_naevioides/1815,http://lfs.nhm.ac.uk/mark-my-bird/Hylphylax_naevioides/Hylphylax_naevioides_1.obj,40_chris13,5_Jen,44_Chris,43_elliot
